ticker,shortName,sector,industry,currentPrice,fiftyTwoWeekHigh,fiftyTwoWeekLow,trailingPE,forwardPE,priceToBook,pegRatio,returnOnEquity,returnOnAssets,debtToEquity,earningsGrowth,earningsQuarterlyGrowth,revenueGrowth,profitMargins,operatingMargins,grossMargins,ebitdaMargins,dividendYield,marketCap,currentRatio,quickRatio,freeCashflow,totalCashPerShare,bookValue,targetMeanPrice,targetHighPrice,targetLowPrice,recommendationMean,numberOfAnalystOpinions,twoHundredDayAverage,fiftyDayAverage,fiftyTwoWeekChangePercent,beta,enterpriseToEbitda,enterpriseValue,trailingEps,forwardEps,heldPercentInsiders,heldPercentInstitutions
ARFIN,ARFIN INDIA LIMITED,Basic Materials,Aluminum,82.70999908447266,106.1999969482422,32.0,75.19091,,8.283425,0.2506363666666666,0.094469994,0.07251,75.884,3.0,2.769,0.955,0.02555,0.042069998,0.14068,0.0689,0.26,13955036005.52996,1.695,0.225,-105303504.0,0.528,9.985,,,,,,79.698450050354,88.68399963378906,143.69476261376235,0.473,30.96,15399334912.0,1.1,,0.78164,0.0
RACLGEAR,RACL GEARTECH LIMITED,Consumer Cyclical,Auto Parts,1435.5,1691.9000244140625,859.0999755859375,33.705093,,4.7420683,4.377284805194805,0.1691,0.06852,66.889,0.077,0.077,0.315,0.09507,0.17181998,0.72089994,0.22883,0.21,16951697408.0,1.377,0.631,-121508496.0,11.834,302.716,,,,,,1231.0255004882813,1346.5840014648438,65.62824273470736,0.34,16.065,19176908800.0,42.59,,0.56587005,0.08514
KRISHNADEF,KRISHNA DEF AND ALD IND L,Industrials,Specialty Industrial Machinery,1037.9000244140625,1400.0,665.0,37.0414,,8.008921,1.639,0.25428,0.16063999,1.121,0.226,0.207,-0.152,0.18456,0.28765,0.48613998,0.21733,0.12,15499363692.584663,3.991,2.871,729577152.0,19.775,129.593,,,,,,1025.254500427246,1236.2640014648437,29.405902401431504,0.93,31.049,15821580288.0,28.02,,,
JYOTISTRUC,JYOTI STRUCTURES LTD,Industrials,Specialty Industrial Machinery,10.6899995803833,17.420000076293945,7.940000057220459,19.796295,,2.6886315,0.2675175,0.108059995,0.0075499997,439.045,0.74,0.744,0.61,0.07603,0.07071,0.24031,0.04563,0.0,12760223243.120396,6.001,5.269,-1665675008.0,0.815,3.976,,,,,,11.295300018787383,11.441999969482422,-32.936010904673786,0.501,84.554,32648298496.0,0.54,,0.10583,0.0057800002
MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,Technology,Software - Infrastructure,195.66000366210935,334.0,151.4600067138672,519.86,19.763638,2.842367,,-0.11015,0.04165,51.207,,,0.037,-0.01113,0.12292,0.55757,0.11238,0.0,15407622432.379831,1.474,1.128,4257553664.0,113.753,68.837,400.0,400.0,400.0,1.0,1.0,210.27195030212405,204.66039978027345,-14.886027707432705,1.6402,7.238,9186610176.0,-1.55,9.9,0.42519,0.15099
DYCL,DYNAMIC CABLES LIMITED,Industrials,Electrical Equipment & Parts,453.6000061035156,520.0,236.8000030517578,24.10202,,4.8072743,0.6514059459459459,0.20319,0.11589,9.424,0.37,0.37,0.332,0.07097,0.10065,0.19320999,0.10882,0.11,21980840231.76808,2.522,1.543,-41495124.0,8.757,94.357,,,,,,338.3433497619629,390.8270007324219,-5.499998728434241,0.091,15.46,21616683008.0,18.82,,0.68181,0.0
5PAISA,5PAISA CAPITAL LIMITED,Financial Services,Capital Markets,390.8999938964844,416.9500122070313,245.5,30.02304,25.219355,1.8835558,,0.0765,0.0231686414714671,58.31,-0.293,0.002,0.134,0.14894,0.19328,1.0,0.0,0.0,18325100257.87174,29.522045736928707,1.5626205476061137,-1106180000.0,318.604,207.533,,,,,,332.9788500976563,363.6289996337891,4.560649328503086,0.662,22.120413574250644,7656723968.0,13.02,15.5,0.71242,0.123500004
BHARATWIRE,BHARAT WIRE ROPES LTD.,Basic Materials,Steel,187.7599945068359,262.0,148.00999450683594,25.89793,,1.5885209,,0.09365,0.068730004,9.237,-0.395,-0.216,-0.08,0.11925,0.14532,0.48868,0.2173,0.0,12914692742.163786,6.569,1.731,-18362500.0,2.602,118.198,,,,,,192.03574989318847,203.3463998413086,4.154873277228388,0.627,10.567,13301176320.0,7.25,,0.51842,0.21577999
GANDHAR,GANDHAR OIL REFINE IND L,Energy,Oil & Gas Refining & Marketing,254.08999633789065,303.1700134277344,115.0,8.252355,,1.8372909,0.0130327779532533,0.1021,0.06112,22.511,6.332,6.331,0.918,0.05945,0.1579,0.14919,0.093109995,1.3,24870209177.554455,2.612,1.331,961052480.0,13.457,138.296,,,,,,160.61074981689453,212.10219940185547,67.76045495489006,0.509,5.674,26785255424.0,30.79,,0.66598,0.03609
SHRIRAMPPS,SHRIRAM PROPERTIES LTD,Real Estate,Real Estate - Development,77.66999816894531,99.44000244140624,60.56999969482422,14.517756,6.5268908,0.9081236,,0.07159,0.01323,42.189,-0.463,-0.464,-0.074,0.07304,-0.03322,0.27186,0.05113,0.0,13254726343.522474,1.63,0.109,-1412225024.0,9.117,85.528,125.0,125.0,125.0,1.0,1.0,83.12394994735718,86.24660018920899,-14.138847053915937,0.834,27.778,17746106368.0,5.35,11.9,0.49334,0.05804
VIDHIING,VIDHI SPCLTY F INGRDNTS L,Basic Materials,Specialty Chemicals,319.5,410.0,258.6000061035156,29.859814,,4.8728037,0.8531375428571428,0.15569,0.105500005,17.578,0.35,0.347,0.664,0.12174,0.16298,0.39867002,0.19202,2.22,15957427200.0,3.304,2.004,193845632.0,4.001,65.568,,,,,,313.5300003051758,302.2829986572266,-13.683640343554638,0.014,19.162,16130324480.0,10.7,,0.67511004,0.00051
SEPC,SEPC LIMITED,Industrials,Engineering & Construction,5.96999979019165,13.729999542236328,4.650000095367432,45.923077,,0.610367,1.979442974137931,0.031229999,0.01658,18.404,0.232,0.37,0.354,0.023039998,0.0583,0.13114999,0.05921,0.0,11614713447.815084,2.543,2.366,-2553447936.0,0.413,9.781,,,,,,7.792599992752075,6.371399974822998,-51.06557472519131,0.865,19.962,13309501440.0,0.13,,0.13038999,0.123730004
PASHUPATI,PASHUPATI COTSPIN LIMITED,Consumer Cyclical,Textile Manufacturing,86.7300033569336,118.3499984741211,66.4000015258789,1495.0,,8.017194,5.639381365522445,0.06525,0.0354,60.103,2.651,2.65,0.097,0.02238,0.07795,0.12698,0.04822,0.06,13689464337.85842,2.082,1.319,104590000.0,2.123,10.818,,,,,,87.83592506408691,86.5402001953125,28.16610862084399,-0.143,42.256,14248851456.0,-0.73,,0.88954,0.0
DOLLAR,DOLLAR INDUSTRIES LIMITED,Consumer Cyclical,Apparel Manufacturing,272.1499938964844,396.0,220.5,13.758846,10.97379,1.6270589,0.6225722171945701,0.11806,0.06622,30.541,0.221,0.221,0.014,0.059439998,0.09494001,0.5265,0.10574,1.12,15435291301.832285,2.306,1.174,527947264.0,0.023,167.265,387.0,451.0,323.0,2.0,2.0,295.6764008331299,266.05499969482423,-26.196611824682204,0.289,9.107,18168399872.0,19.78,24.8,0.73655,0.02822
UGROCAP,UGRO CAPITAL LIMITED,Financial Services,Credit Services,87.02999877929688,192.5,80.12000274658203,6.086014,4.395455,0.4576552,0.180593887240356,0.0706,0.015039999,373.984,0.337,0.989,0.067,0.24009001,0.34178,1.0,0.0,0.0,13299532613.457644,2.968,2.777,1705173000.0,140.969,190.165,154.0,154.0,154.0,1.0,1.0,123.18965015411376,95.93759963989258,-48.38996841648828,0.216,17.511395984839883,100613660672.0,14.3,19.8,0.47252998,0.13991
SURAKSHA,SURAKSHA DIAGNOSTIC LTD,Healthcare,Diagnostics & Research,305.1499938964844,333.0,224.1000061035156,44.353195,33.16848,6.4687424,1.1401849614395887,0.13843,0.087019995,53.533,0.389,0.384,0.207,0.10998999,0.21802,0.88411003,0.32974,0.16,15892442818.124285,1.049,0.823,76077752.0,5.064,47.173,285.0,285.0,285.0,,1.0,276.7409491729736,267.905998840332,-2.9266779158266254,0.5206,15.913,17078080512.0,6.88,9.2,0.61974996,0.22471
TIL,TIL LTD,Industrials,Farm & Heavy Construction Machinery,231.6000061035156,371.9500122070313,161.25,,3.6878982,14.675877,,-0.31823,0.011080001,344.424,-11.758741258741258,-2.021516393442623,0.862,-0.08133,0.04081,0.37041,0.060890004,0.0,19093987831.19711,1.071,0.515,-1231812480.0,2.058,15.781,,,,,,227.6186838531494,221.59440063476563,-20.041425519143896,0.907,85.486,19648917504.0,-4.36,62.8,0.69149,0.0
ESAFSFB,ESAF SMALL FINANCE BANK L,Financial Services,Banks - Regional,43.27000045776367,44.25,19.780000686645508,,,1.2489537,,-0.089090005,-0.0057300003,126.09524046214776,,,0.742,-0.0028,0.18128,0.0,0.0,0.0,22328105196.214355,,,-22434679000.0,8.034,34.645,,,,,,28.934949941635132,36.27720001220703,44.61898511840956,1.02,,45001154560.0,-0.1,,0.73933,0.0361
SESHAPAPER,SESHASAYEE PAPER & BOARDS,Basic Materials,Paper & Paper Products,230.36000061035156,293.1099853515625,209.9600067138672,14.012165,,0.67943984,0.1309548130841121,0.040949997,0.01186,0.0,1.07,1.068,0.277,0.05449,0.06564,0.30967,0.06318,0.88,14528376870.493736,2.406,0.892,1898012544.0,11.769,339.044,,,,,,242.7577498626709,227.0687997436523,-12.676265629269478,-0.126,11.278,12947725312.0,16.44,,0.69095004,0.08039
SUMEETINDS,SUMEET IND LIMITED,Consumer Cyclical,Textile Manufacturing,13.380000114440918,40.5,12.239999771118164,43.16129,,3.1586401,,0.13763,0.04882,75.265,-0.99,-0.857,0.096,0.01907,0.0152900005,0.21205,0.04895,0.0,7042238012.233195,1.564,0.753,-815682880.0,1.015,4.236,,,,,,28.208504252433777,25.33400007247925,-40.95322063310171,-0.029,11.528,6063046144.0,0.31,,0.73528,0.0
PRECAM,PRECISION CAMSHAFTS LTD.,Consumer Cyclical,Auto Parts,130.67999267578125,262.0,103.9800033569336,30.320185,,1.4854556,,0.06295,0.01361,13.008,-0.29,-0.29,-0.089,0.053379998,0.13286,0.60582,0.07304,0.76,12412747080.30303,3.821,3.208,270109120.0,30.056,87.973,,,,,,150.00205001831054,144.13139953613282,-28.087171583788734,0.616,18.696,10456543232.0,4.31,,0.78547996,0.00092
GPTINFRA,GPT INFRAPROJECTS LTD,Industrials,Engineering & Construction,112.87000274658205,150.0,96.22000122070312,14.489089,,2.36724,3.0185602083333336,0.17464,0.081870005,49.76,0.048,0.049,-0.034,0.07697,0.12538,0.36551997,0.14204,3.54,14262773083.070744,1.586,1.13,-620578112.0,1.453,47.68,,,,,,113.31584983825684,121.11320007324218,-7.011035343054672,-0.012,9.313,16923431936.0,7.79,,0.69368,0.11409
ALLTIME,ALL TIME PLASTICS LIMITED,Consumer Defensive,Household & Personal Products,208.2100067138672,334.8999938964844,186.0,36.78622,,2.2178314,,0.08208,0.056550004,14.078,-0.25,-0.085,0.023,0.05589,0.09409001,0.39317,0.13857001,0.0,13639375287.810534,3.632,2.376,-843603648.0,19.689,93.88,,,,,,241.38589958190917,232.2445999145508,-29.87200707506225,1.8322,15.384,13094172672.0,5.66,,0.70146006,0.09698
INFOBEAN,INFOBEANS TECHNO. LTD.,Technology,Software - Application,156.77999877929688,257.5,116.5,17.897259,,3.6757948,,0.2324,0.135,3.547,-0.067,-0.073,0.366,0.15322,0.16724001,0.36835,0.2215,0.32,15201300361.641312,10.136,9.904,477724992.0,23.541,42.652,,,,,,172.70313789367677,163.5122006225586,-7.196449113253789,0.66,10.715,13160521728.0,8.76,,0.78411,0.01031
BETA,BETA DRUGS LIMITED,Healthcare,Drug Manufacturers - Specialty & Generic,2295.0,2807.89990234375,990.0999755859376,51.981876,,9.500981,1.890250036363636,0.18776,0.07849,60.386,0.275,0.351,0.253,0.111140005,0.18337,0.57102,0.2052,0.0,23166998528.0,3.099,2.256,-335897056.0,116.775,241.554,,,,,,1627.4142468261718,2241.723986816406,17.175535004968268,-0.447,30.749,25880289280.0,44.15,,0.0,0.0
GODAVARIB,GODAVARI BIOREFINERIES L,Basic Materials,Chemicals,245.8000030517578,353.0,227.4199981689453,4916.0,,1.5963423,,0.00449,0.022650002,67.331,-0.265,-0.265,0.046,0.00011,-0.02503,0.27748,0.06067,0.0,12579054748.17668,1.134,0.167,-50717000.0,6.291,153.977,,,,,,279.55294921875,269.76599884033203,-5.606755448132006,0.9597,14.428,17617967104.0,0.05,,0.63311,0.08898
NAVKARCORP,NAVKAR CORPORATION LTD.,Industrials,Integrated Freight & Logistics,96.87999725341795,132.5,74.05000305175781,36.42105,7.670625,0.74477243,0.0882934545454545,0.0204,0.0136382078290305,9.055,4.125,4.019,0.383,0.053790003,0.10217,0.21507,0.17228001,0.0,14582298210.586714,1.6048064458255642,1.5733075135445689,216074000.0,1.246,130.08,,,,,,99.23425006866456,104.72300018310548,-22.040717896146056,0.419,12.688,16246017024.0,2.66,12.63,0.71692,0.01773
PNBGILTS,PNB GILTS LIMITED,Financial Services,Capital Markets,79.11000061035156,109.98999786376952,58.599998474121094,13.927817,,0.8349781,,0.0691,0.0094334842361073,1480.222,-0.496,-0.496,-0.481,0.37655,0.87279,0.90559,0.0,2.54,14240601197.86946,1.062499316738603,1.062499316738603,-1978708000.0,56.272,94.745,,,,,,80.31874977111816,86.4063998413086,-26.230881959875095,0.535,14.597159797821774,257109377024.0,5.68,,0.75917,0.00046
SYNCOMF,SYNCOM FORMU (I) LTD,Healthcare,Drug Manufacturers - Specialty & Generic,15.460000038146973,18.700000762939453,10.210000038146973,17.177778,,3.4733765,0.2496770058139535,0.20191,0.09357,0.355,0.688,0.423,-0.09,0.15626,0.14422,0.41887,0.15463,0.65,14532400163.858154,3.185,2.153,410527136.0,1.21,4.451,,,,,,13.904649987220765,13.984399967193603,-11.149423120201009,0.732,17.424,13179656192.0,0.9,,0.50569,0.0011999999
SPIC,SPIC LTD,Basic Materials,Agricultural Inputs,68.02999877929688,128.1999969482422,55.099998474121094,6.75571,,1.0098866,0.1309246124031007,0.16465001,0.06687,51.296,0.516,0.52,-0.226,0.07154,0.06034,0.24833,0.101330005,2.96,13853651719.415607,0.934,0.152,222775008.0,6.165,67.364,,,,,,72.19540002822876,67.90640014648437,-39.95057089811287,0.629,6.523,19538712576.0,10.07,,0.0,0.0028600001
TINNARUBR,TINNA RUBBER AND INFR LTD,Basic Materials,Specialty Chemicals,1047.4000244140625,1322.0,527.4500122070312,30.61678,,6.210127,0.4562858420268255,0.22084999,0.111090004,42.978,0.671,0.752,0.199,0.10787,0.18946,0.38707,0.18511999,0.31,18869703095.837788,1.115,0.419,-724966848.0,2.101,168.66,,,,,,814.1375009155273,1014.4580041503906,27.965794064027193,0.531,19.041,20152090624.0,34.21,,0.69496,0.05093
CLSEL,CHAMAN LAL SETIA EXP LTD,Consumer Defensive,Packaged Foods,278.45001220703125,321.0,203.75,11.05838,,1.6508567,0.2303829166666666,0.14608,0.0947,9.87,0.48,0.478,0.126,0.08464,0.122200005,0.2334,0.115600005,0.9,13846100575.002245,6.937,2.884,954086720.0,25.985,168.67,,,,,,268.5650508117676,285.357001953125,-1.6077695381515045,0.533,7.844,13404469248.0,25.18,,0.75931,0.045489997
DCW,DCW LTD,Basic Materials,Chemicals,44.0099983215332,81.30999755859375,37.11000061035156,18.26141,,1.2136672,0.09130705,0.04571,0.03449,26.985,2.0,2.033,0.14,0.032279998,0.01754,0.29125,0.092209995,0.46,12989771280.592125,1.006,0.486,3985869568.0,6.929,36.262,,,,,,50.26599992752075,47.24779960632324,-45.39024653008797,-0.144,6.687,13627686912.0,2.41,,0.52597,0.06626
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,Healthcare,Drug Manufacturers - Specialty & Generic,232.9900054931641,264.5,155.0,34.774628,,5.9136024,1.3744912252964427,0.16695,0.10217,2.956,0.253,0.222,0.088,0.15476,0.18360001,0.63902,0.21100001,1.74,15360908650.16142,5.057,4.358,397702496.0,16.092,39.399,,,,,,201.70100006103516,227.7118002319336,-4.531857168732822,-0.278,22.913,14206264320.0,6.7,,0.76088995,0.02585
OMAXE,OMAXE LIMITED,Real Estate,Real Estate - Development,103.16000366210938,108.61000061035156,62.5,,14.7371435,-2.0927498,,-0.2726,-0.029070001,,,,0.439,-0.37043,-0.0013799999,-0.24738,-0.37278998,0.0,18945778336.562138,0.966,0.075,-793962496.0,50.501,-49.294,,,,,,78.55085025787353,86.81580047607422,12.02085760064686,-0.043,-4.588,23555600384.0,-27.89,7.0,0.76919997,0.040310003
WENDT,WENDT (INDIA) LIMITED,Industrials,Tools & Accessories,8109.5,10585.0,5841.5,96.01587,95.7212,6.388703,1.5192384493670887,0.05849,0.03669,0.075,0.632,0.635,0.366,0.066360004,0.10424,0.60063,0.14437,0.25,16218999808.0,3.835,2.619,68262496.0,377.0,1269.35,,,,,,7418.4175,7919.53,-20.08376447400838,0.31,41.171,15182900224.0,84.46,84.72,0.40595,0.112270005
ALLCARGO,ALLCARGO LOGISTICS LTD,Industrials,Integrated Freight & Logistics,10.510000228881836,36.54999923706055,7.110000133514404,52.55,10.51,2.8169394,,0.00373,0.0038800002,120.732,-0.8769230769230769,-0.1999999999999999,-0.857,0.01467,0.03663,0.19498,0.12553,0.0,15741652310.814293,1.06,0.843,6646750208.0,0.842,3.731,,,,,,10.212349989414214,8.633200044631957,-69.71181556829589,0.643,8.042,21331111936.0,0.2,1.0,0.45452,0.0547
EXPLEOSOL,EXPLEO SOLUTIONS LIMITED,Technology,Information Technology Services,883.1500244140625,1175.0999755859375,640.0,11.050426,7.556041,1.7655619,0.1509621038251366,0.17559,0.10507,1.011,0.732,0.731,0.127,0.11139,0.1593,0.35649,0.15003,13.39,13706257786.899876,5.553,5.078,936921280.0,228.611,500.209,1140.0,1140.0,1140.0,1.0,1.0,875.3032507324219,824.9080017089843,-15.16330216963857,0.435,5.505,9193871360.0,79.92,116.88,0.71045,0.00053
GREENPOWER,ORIENT GREEN POWER CO LTD,Utilities,Utilities - Independent Power Producers,9.539999961853027,14.93000030517578,7.980000019073486,17.666666,,0.97119004,,0.06458,0.03462,45.393,-0.2,-0.19,-0.068,0.22264,0.39838,0.80046,0.59241,0.0,11190722515.252392,1.818,1.116,116825000.0,0.576,9.823,,,,,,10.883350019454957,10.22420000076294,-33.74999850988384,0.804,9.203,15651188736.0,0.54,,0.27975,0.01793
IMPAL,IND MOTOR PART & ACC LTD,Consumer Cyclical,Auto Parts,1106.5999755859375,1238.9000244140625,928.0,14.122001,32.21543,0.5983255,0.9173818506754654,0.0378,0.0380176483790818,0.0,0.1539380901159317,1.0527607361963192,0.0604421478662611,0.10674,0.07482,0.15783,0.07631,2.94,13810367183.312511,9.10299727520436,6.459945504087194,-13400000.0,19.647435897435894,1849.495,,,,,,1052.3429995727538,1104.1759985351562,4.781744263556287,0.193,11.69612647697879,13565167488.0,78.36,34.35,0.54491,0.0
AURUM,AURUM PROPTECH LIMITED,Real Estate,Real Estate Services,229.8000030517578,264.6400146484375,151.89999389648438,30.396826,109.42858,2.7975264,,-0.02928,-0.01199,44.065,,,0.635,0.10419,0.01833,0.7388,0.2935,0.0,17633976554.180264,1.214,0.691,358275008.0,18.374,82.144,350.0,350.0,350.0,1.0,1.0,187.77394989013672,221.82980041503907,29.735220864353984,-0.029,14.745,18500335616.0,7.56,2.1,0.6017,0.03906
ASIANHOTNR,ASIAN HOTELS (NORTH) LTD,Consumer Cyclical,Lodging,301.70001220703125,402.5499877929687,247.5,99.85,,1.1789947,,-0.17289,0.01377,36.252,-0.903,-0.82,0.104,-0.26475,0.12086,0.64249,0.14762999,0.0,12862446088.425177,0.603,0.52,-4103865600.0,43.145,255.896,,,,,,306.5695002746582,305.2840002441406,-10.527876249958146,-0.005,27.628,14211393536.0,-37.91,,0.88848,0.02399
ATULAUTO,ATUL AUTO LIMITED,Consumer Cyclical,Auto Manufacturers,487.3500061035156,596.5499877929688,380.0499877929687,28.633959,,5.908992,0.5104092513368983,0.1261999999999999,0.0549709275856237,29.896800612164704,0.561,0.559,0.253,0.08078,0.09268,0.26935,0.12717,0.0,13524586665.38037,1.584744608399546,1.1677639046538024,364700000.0,26.028,82.476,,,,,,464.319748840332,492.8300006103516,6.606149537403172,0.623,16.014,10158974976.0,17.02,,0.62022996,1.0000001e-05
BOROSCI,BOROSIL SCIENTIFIC LTD,Consumer Cyclical,Packaging & Containers,127.6999969482422,180.8000030517578,96.63999938964844,26.329897,,2.5730922,0.1240805702167766,0.08174,0.05075,1.955,2.122,2.138,0.112,0.09024999,0.03343,0.65364,0.1388,0.0,11358537456.55516,3.615,2.285,221454128.0,15.267,49.629,,,,,,127.7235998916626,152.73780059814453,-9.090912053454748,0.637,15.415,10229531648.0,4.85,,0.7374,0.0
APEX,APEX FROZEN FOODS LIMITED,Consumer Defensive,Farm Products,398.7000122070313,514.5,208.7400054931641,24.251825,23.180233,2.3614213,0.026882825994178,0.0788,0.0655561870638598,7.972,9.021307880820329,2.9637057775515396,0.145,0.03447,0.039809998,0.35235,0.050780002,0.52,12459375997.469744,5.959820934598369,2.82428597952413,891382000.0,4.449,168.839,,,,,,369.6646495819092,397.1219982910157,71.45438364077185,-0.097,25.155,12239043584.0,16.44,17.2,0.76791,0.0
IVALUE,IVALUE INFOSOLUTIONS LTD,Technology,Information Technology Services,279.6499938964844,340.0,207.3500061035156,14.757255,9.447635,2.6902616,0.2763530898876404,0.19117,0.061139997,12.223,0.534,0.523,-0.211,0.1029,0.087740004,0.20076999,0.13488,0.0,15277385394.562624,1.545,1.482,1304824960.0,50.455,103.949,394.0,394.0,394.0,,1.0,261.6456497955322,280.1176010131836,-0.7805613480182938,1.4453,9.68,13152755712.0,18.95,29.6,0.51915,0.12045
AWHCL,ANTONY WASTE HDG CELL LTD,Industrials,Waste Management,381.1499938964844,616.0,372.5,18.493448,11.655963,1.4635522,,0.1058,0.04409,50.103,-0.957,-0.957,0.055,0.054770004,0.057189997,0.57637,0.17695999,0.13,10813865810.833006,1.18,1.033,449625504.0,42.986,260.428,600.0,600.0,600.0,1.0,1.0,472.5737501525879,441.47999877929686,-37.11952840966646,0.834,8.452,15955612672.0,20.61,32.7,0.53029996,0.07539
SULA,SULA VINEYARDS LIMITED,Consumer Defensive,Beverages - Wineries & Distilleries,145.2100067138672,296.79998779296875,138.60000610351562,49.39116,18.698196,2.0876105,,0.043709997,0.03704,56.679,-0.435,-0.454,0.03,0.044299997,0.05599,0.64891,0.16774,1.38,12262583862.967531,1.425,0.847,182675008.0,0.851,69.558,186.25,240.0,155.0,2.25,4.0,179.65559944152832,154.43899841308593,-43.48705981112476,0.41,16.568,15538561024.0,2.94,7.76599,0.28378,0.16422
FAZE3Q,FAZE THREE LIMITED,Consumer Cyclical,Textile Manufacturing,490.7000122070313,650.0499877929688,322.1000061035156,39.19329,,2.6382148,,0.07697,0.04302,60.909,-0.246,-0.245,0.082,0.03237,0.05802,0.46604002,0.08614001,0.0,12046568747.679716,1.26,0.464,-837012480.0,12.673,185.997,,,,,,490.1315007019043,563.3110009765625,-1.4361743113040617,0.14,17.711,14349122560.0,12.52,,0.82389,0.0
INDSWFTLAB,IND SWIFT LABORATORIES LT,Healthcare,Drug Manufacturers - Specialty & Generic,333.510009765625,351.29998779296875,87.1500015258789,51.230415,,2.0119205,0.3590078135949544,0.032390002,0.00582,1.481,1.427,1.813,0.254,0.085,0.13502,0.57342,0.10463,0.0,29002552145.234028,3.796,2.489,-1407192576.0,50.825,165.767,,,,,,149.7199500274658,230.0460006713867,233.31003188394655,0.707,33.698,23779053568.0,6.51,,0.63734,0.05748
AYMSYNTEX,AYM SYNTEX LIMITED,Consumer Cyclical,Textile Manufacturing,262.5,281.2200012207031,141.52999877929688,81.7757,,2.6142554,0.2590297751029458,0.01123,0.018509999,31.914,3.157,3.45,0.075,0.01351,0.047059998,0.45273998,0.07994,0.0,15417699328.0,1.146,0.357,67046500.0,2.49,100.411,,,,,,200.59540000915527,240.25859954833984,36.038552480593,0.417,15.529,17250383872.0,3.21,,0.78489995,0.025910001
EKC,EVEREST KANTO CYLINDERLTD,Industrials,Specialty Industrial Machinery,112.8000030517578,154.5500030517578,90.25,10.098478,7.09434,0.9042737,,0.11256,0.05448,19.067,-0.417,-0.418,-0.105,0.08762,0.09359,0.44734,0.13144,0.6,12657027414.430683,3.736,1.367,-1185200000.0,13.623,124.741,,,,,,115.50094982147216,113.52100006103517,-20.32210410682036,0.626,7.28,13683106816.0,11.17,15.9,0.67556,0.00242
